Date,GS,JPM,MSFT
2024-10-30,508.7014465332031,217.6572265625,427.5291442871094
2024-10-31,502.28924560546875,215.24215698242188,401.65185546875
2024-11-01,503.8026123046875,216.23147583007812,405.6253662109375
2024-11-04,496.1584777832031,213.1665496826172,403.7373962402344
2024-11-05,511.1847839355469,214.82508850097656,406.7027587890625
2024-11-06,578.1385498046875,239.62564086914062,415.3219299316406
2024-11-07,564.7420043945312,229.26702880859375,420.5112609863281
2024-11-08,571.6198120117188,229.84898376464844,417.6546325683594
2024-11-11,584.3082275390625,232.08946228027344,413.1770324707031
2024-11-12,574.8500366210938,232.35133361816406,418.13897705078125
2024-11-13,576.4312744140625,233.9031982421875,420.283935546875
2024-11-14,570.9892578125,234.59182739257812,421.9543762207031
2024-11-15,575.7716674804688,237.9282989501953,410.20184326171875
2024-11-18,570.3878173828125,237.65675354003906,410.95306396484375
2024-11-19,563.9757080078125,235.7751007080078,412.9595947265625
2024-11-20,564.5092163085938,233.5346221923828,410.6861572265625
2024-11-21,578.2647094726562,237.3948516845703,408.913330078125
2024-11-22,584.735107421875,241.07083129882812,413.00372314453125
2024-11-25,584.9776000976562,242.75845336914062,414.776611328125
2024-11-26,587.3735961914062,242.4480743408203,423.8883972167969
2024-11-27,587.3057861328125,242.27349853515625,418.93634033203125
2024-11-29,590.3517456054688,242.20562744140625,419.4018249511719
2024-12-02,586.5888061523438,238.84002685546875,426.84979248046875
2024-12-03,586.949462890625,237.4530792236328,427.0676574707031
2024-12-04,583.6641845703125,236.07577514648438,433.2280578613281
2024-12-05,581.8021850585938,238.09320068359375,438.3782043457031
2024-12-06,584.6097412109375,239.9166259765625,439.3191223144531
2024-12-09,579.189453125,236.4734649658203,441.74560546875
2024-12-10,570.3279418945312,235.55201721191406,439.0814208984375
2024-12-11,577.668701171875,236.20187377929688,444.68719482421875
2024-12-12,576.7425537109375,234.26205444335938,445.251708984375
2024-12-13,570.7665405273438,232.71990966796875,442.983642578125
2024-12-16,571.5952758789062,232.37074279785156,447.26226806640625
2024-12-17,560.2379760742188,231.1874542236328,450.1047058105469
2024-12-18,536.4219970703125,223.43785095214844,433.1983337402344
2024-12-19,540.0679931640625,225.949951171875,432.8417663574219
2024-12-20,551.8736572265625,230.4503173828125,432.4158935546875
2024-12-23,556.43603515625,231.216552734375,431.0788269042969
2024-12-24,568.1441650390625,235.01856994628906,435.1197204589844
2024-12-26,566.6233520507812,235.8236083984375,433.9114074707031
2024-12-27,561.7002563476562,233.9128875732422,426.404052734375
2024-12-30,559.1364135742188,232.11854553222656,420.7586975097656
2024-12-31,558.229736328125,232.496826171875,417.4606018066406
2025-01-02,560.5206909179688,232.77809143066406,414.5685729980469
2025-01-03,565.5510864257812,235.9593963623047,419.29290771484375
2025-01-06,568.7291259765625,234.80899047851562,423.74981689453125
2025-01-07,565.5413208007812,237.07080078125,418.322265625
2025-01-08,565.4437866210938,237.0318145751953,420.49127197265625
2025-01-10,545.9268798828125,233.8535614013672,414.93505859375
2025-01-13,548.8027954101562,238.084716796875,413.1919250488281
2025-01-14,557.1671142578125,241.262939453125,411.6865234375
2025-01-15,590.6929321289062,246.02056884765625,422.2244873046875
2025-01-16,597.585205078125,247.89239501953125,420.51104736328125
2025-01-17,610.2097778320312,252.6597442626953,424.91845703125
2025-01-21,618.7886962890625,256.43267822265625,424.3935546875
2025-01-22,616.8291625976562,256.2474060058594,441.9239501953125
2025-01-23,623.4290161132812,259.2794494628906,442.4289855957031
2025-01-24,620.8944091796875,258.1972961425781,439.8044128417969
2025-01-27,617.3654174804688,259.1820068359375,430.39544677734375
2025-01-28,621.771728515625,260.4395751953125,442.914306640625
2025-01-29,621.3623657226562,259.8936462402344,438.0909729003906
2025-01-30,629.4732666015625,261.50225830078125,411.01300048828125
2025-01-31,624.306396484375,260.5956115722656,411.0823669433594
2025-02-03,616.4782104492188,260.1178894042969,406.9820251464844
2025-02-04,618.2427368164062,261.2195129394531,408.4180908203125
2025-02-05,629.2296142578125,263.64703369140625,409.32928466796875
2025-02-06,641.6785278320312,269.95477294921875,411.83502197265625
2025-02-07,639.4169311523438,268.88232421875,405.8232116699219
2025-02-10,634.181884765625,264.2417907714844,408.26953125
2025-02-11,630.9745483398438,268.0926818847656,407.49700927734375
2025-02-12,632.6903076171875,268.5411682128906,405.1200256347656
2025-02-13,632.6415405273438,269.38934326171875,406.6056213378906
2025-02-14,643.9500732421875,269.6525573730469,404.515869140625
2025-02-18,655.2974853515625,272.9283142089844,405.71429443359375
2025-02-19,651.3590698242188,272.245849609375,410.79510498046875
2025-02-20,626.1196899414062,260.10809326171875,412.968505859375
2025-02-21,609.8783569335938,257.6123046875,405.108642578125
2025-02-24,610.4048461914062,254.78506469726562,400.9306335449219
2025-02-25,599.45703125,250.94386291503906,394.876953125
2025-02-26,602.2451782226562,252.29905700683594,396.6930847167969
2025-02-27,592.7206420898438,252.552490234375,389.5477600097656
2025-02-28,609.6597290039062,258.01202392578125,393.973876953125
2025-03-03,592.975341796875,254.08309936523438,385.5384521484375
2025-03-04,569.344970703125,243.9732208251953,385.6575622558594
2025-03-05,581.0327758789062,245.22113037109375,397.9732666015625
2025-03-06,556.1482543945312,240.3562774658203,393.8746643066406
2025-03-07,548.3106689453125,236.203125,390.32183837890625
2025-03-10,520.8690795898438,226.39544677734375,377.2717590332031
2025-03-11,520.643798828125,223.3927001953125,377.5595703125
2025-03-12,524.8370361328125,222.1837921142578,380.3581237792969
2025-03-13,514.158203125,219.54177856445312,375.8923034667969
2025-03-14,530.4212646484375,226.60995483398438,385.60797119140625
2025-03-17,540.1497802734375,228.0625457763672,385.7468566894531
2025-03-18,540.580810546875,229.07647705078125,380.6062316894531
2025-03-19,546.0279541015625,233.11264038085938,384.8735656738281
2025-03-20,551.2596435546875,233.01513671875,383.9010009765625
2025-03-21,553.669677734375,235.56942749023438,388.2874450683594
2025-03-24,568.3259887695312,241.83815002441406,390.09356689453125
2025-03-25,574.0475463867188,244.83114624023438,392.1578063964844
2025-03-26,562.2714233398438,244.733642578125,387.0072326660156
2025-03-27,547.5758666992188,241.89663696289062,387.6125793457031
2025-03-28,532.0966186523438,236.7588348388672,375.92205810546875
2025-03-31,535.2022094726562,239.14736938476562,372.5379943847656
2025-04-01,537.3184204101562,237.5485076904297,379.2863464355469
2025-04-02,551.6710205078125,239.6543426513672,379.23675537109375
2025-04-03,500.8538513183594,222.95399475097656,370.2752990722656
2025-04-04,461.25421142578125,206.2684783935547,357.1061096191406
2025-04-07,456.0617980957031,210.34913635253906,355.14117431640625
2025-04-08,452.83856201171875,212.73275756835938,351.8662414550781
2025-04-09,506.3793640136719,229.86949157714844,387.52325439453125
2025-04-10,479.8587646484375,222.7774200439453,378.4527282714844
2025-04-11,484.4046325683594,231.69400024414062,385.498779296875
2025-04-14,493.7509765625,230.24224853515625,384.8636474609375
2025-04-15,497.5816650390625,228.6825714111328,382.7994689941406
2025-04-16,488.9210510253906,225.22972106933594,368.7867126464844
2025-04-17,499.1491394042969,227.534912109375,364.9858093261719
2025-04-21,491.18414306640625,224.62155151367188,356.3916015625
2025-04-22,509.4360046386719,231.09564208984375,364.0331115722656
2025-04-23,518.5668334960938,236.28472900390625,371.54559326171875
2025-04-24,534.3009033203125,239.97300720214844,384.3575134277344
2025-04-25,533.8013305664062,238.90380859375,388.87298583984375
2025-04-28,535.31005859375,238.58010864257812,388.1882019042969
2025-04-29,537.77880859375,239.953369140625,391.04632568359375
2025-04-30,536.4367065429688,239.953369140625,392.2570495605469
2025-05-01,542.5892333984375,242.18008422851562,422.16802978515625
2025-05-02,554.6101684570312,247.69287109375,431.97296142578125
2025-05-05,548.2029418945312,247.74191284179688,432.8562316894531
2025-05-06,538.2098999023438,244.49505615234375,430.0179443359375
2025-05-07,540.718017578125,244.63238525390625,430.05767822265625
2025-05-08,554.2183227539062,248.63453674316406,434.8410339355469
2025-05-09,555.58984375,248.25198364257812,435.3967590332031
2025-05-12,579.3379516601562,255.0889892578125,445.8467712402344
2025-05-13,591.5547485351562,257.9925537109375,445.72772216796875
2025-05-14,599.1866455078125,260.5723876953125,449.49884033203125
2025-05-15,603.3994750976562,262.3870544433594,450.5129089355469
2025-05-16,606.4658813476562,262.4557189941406,451.6463623046875
2025-05-19,599.8724365234375,259.8268737792969,456.2197570800781
2025-05-20,594.2097778320312,260.6116027832031,455.5238342285156
2025-05-21,581.4148559570312,256.06011962890625,449.9561462402344
2025-05-22,586.0880737304688,255.69720458984375,452.2329406738281
2025-05-23,586.3917846679688,255.7364044189453,447.5799560546875
2025-05-27,603.2328491210938,260.22906494140625,458.02923583984375
2025-05-28,596.0907592773438,258.46337890625,454.7184753417969
2025-05-29,592.5834350585938,259.3266296386719,456.0308837890625
2025-05-30,591.1952514648438,258.96368408203125,457.7011413574219
2025-06-02,589.4918212890625,259.611083984375,459.3018798828125
2025-06-03,594.5231323242188,261.19036865234375,460.29608154296875
2025-06-04,589.9743041992188,259.1794738769531,461.19085693359375
2025-06-05,596.54150390625,256.9527893066406,464.9788513183594
2025-06-06,604.536376953125,260.6606750488281,467.66326904296875
2025-06-09,604.0637817382812,261.6513977050781,470.0196228027344
2025-06-10,605.3929443359375,263.4759521484375,468.2001953125
2025-06-11,614.5496215820312,263.03448486328125,469.8903503417969
2025-06-12,615.4751586914062,263.1227722167969,476.1042785644531
2025-06-13,604.0834350585938,259.89556884765625,472.2168273925781
2025-06-16,618.1729125976562,265.20233154296875,476.3727111816406
2025-06-17,615.0123901367188,264.37835693359375,475.279052734375
2025-06-18,625.448974609375,268.733642578125,477.4663391113281
2025-06-20,630.9232788085938,269.7538146972656,474.6427307128906
2025-06-23,636.9096069335938,272.96142578125,483.1930847167969
2025-06-24,651.9048461914062,275.8944091796875,487.279296875
2025-06-25,659.5452270507812,278.6409606933594,489.4268798828125
2025-06-26,676.5687255859375,283.24151611328125,494.57696533203125
2025-06-27,680.1624755859375,281.6327819824219,493.07568359375
2025-06-30,696.8413696289062,284.37939453125,494.5372009277344
2025-07-01,695.5712890625,284.8698425292969,489.2081298828125
2025-07-02,704.85595703125,286.4295349121094,488.2536926269531
2025-07-03,712.52587890625,291.75201416015625,495.95892333984375
2025-07-07,699.9723510742188,287.7798767089844,494.84539794921875
2025-07-08,686.5327758789062,278.72174072265625,493.751708984375
2025-07-09,685.8239135742188,279.0963134765625,500.6019592285156
2025-07-10,698.1902465820312,284.0540771484375,498.58367919921875
2025-07-11,694.0845947265625,282.7431640625,500.4130554199219
2025-07-14,702.3058471679688,284.5567932128906,500.1147766113281
2025-07-15,691.6821899414062,282.4376220703125,502.89862060546875
2025-07-16,697.8948974609375,281.7181396484375,502.69976806640625
2025-07-17,694.9608764648438,285.73956298828125,508.7446594238281
2025-07-18,697.3435668945312,287.0898742675781,507.10418701171875
2025-07-21,695.1183471679688,286.794189453125,507.1141052246094
2025-07-22,689.614501953125,287.24761962890625,502.3517761230469
2025-07-23,706.4608154296875,292.5011291503906,502.94830322265625
2025-07-24,708.09521484375,292.2940979003906,507.92938232421875
2025-07-25,717.744140625,294.33441162109375,510.7430725097656
2025-07-28,712.496337890625,293.9992980957031,509.5400085449219
2025-07-29,720.6979370117188,292.7771301269531,509.609619140625
2025-07-30,719.4868774414062,295.3299560546875,510.2757263183594
2025-07-31,712.4373168945312,291.9885559082031,530.418701171875
2025-08-01,698.6333618164062,285.2171630859375,521.0829467773438
2025-08-04,714.8396606445312,290.0370178222656,532.5464477539062
2025-08-05,709.7984619140625,287.1884765625,524.7019653320312
2025-08-06,713.5695190429688,287.16876220703125,521.908203125
2025-08-07,708.6465454101562,282.8220520019531,517.8319091796875
2025-08-08,710.153076171875,284.6159362792969,519.02490234375
2025-08-11,708.154296875,285.4044494628906,518.7564697265625
2025-08-12,731.9221801757812,288.6472473144531,526.183349609375
2025-08-13,733.2120361328125,286.36053466796875,517.5734252929688
2025-08-14,735.683349609375,289.93841552734375,519.46240234375
2025-08-15,719.4573364257812,286.32110595703125,517.1657104492188
2025-08-18,719.6937255859375,287.3461608886719,514.1134033203125
2025-08-19,710.2612915039062,286.4886779785156,506.8258056640625
2025-08-20,709.5720825195312,288.04595947265625,502.7992248535156
2025-08-21,704.9149780273438,287.2870178222656,502.15185546875
2025-08-22,730.4552001953125,291.9885559082031,505.1295166015625
2025-08-25,727.4029541015625,290.6678161621094,502.17181396484375
2025-08-26,737.4063720703125,294.2851257324219,499.96099853515625
2025-08-27,738.115234375,294.9849548339844,504.64154052734375
2025-08-28,739.6412963867188,296.749267578125,507.529541015625
2025-08-29,737.6913452148438,297.0942687988281,504.59173583984375
2025-09-02,723.4373779296875,295.39892578125,503.0282287597656
2025-09-03,723.1503295898438,295.211669921875,503.2572937011719
2025-09-04,741.3043212890625,299.4598083496094,505.866455078125
2025-09-05,730.7227783203125,290.1552734375,492.9501647949219
2025-09-08,734.3258056640625,288.70635986328125,496.13690185546875
2025-09-09,756.1719970703125,293.57550048828125,496.34600830078125
2025-09-10,761.7745971679688,296.22686767578125,498.29791259765625
2025-09-11,776.7709350585938,301.1748046875,498.9352722167969
2025-09-12,772.1483154296875,302.5054626464844,507.7884521484375
2025-09-15,778.7803344726562,304.46685791015625,513.225830078125
2025-09-16,777.5628051757812,304.75274658203125,506.9320068359375
2025-09-17,786.1646728515625,307.2759704589844,507.9079284667969
2025-09-18,796.15234375,308.73480224609375,506.3444519042969
2025-09-19,796.8353271484375,310.26251220703125,515.7852172851562
2025-09-22,797.3896484375,307.9560852050781,512.3196411132812
2025-09-23,798.1419677734375,308.2517395019531,507.1212463378906
2025-09-24,784.3928833007812,308.92205810546875,508.0373840332031
2025-09-25,786.69921875,308.95159912109375,504.9303283691406
2025-09-26,794.37060546875,311.52410888671875,509.3419494628906
2025-09-29,795.9642944335938,311.159423828125,512.4689331054688
2025-09-30,788.2730102539062,310.9031677246094,515.8051147460938
2025-10-01,777.5430297851562,306.25091552734375,517.5578002929688
2025-10-02,771.4752197265625,303.13623046875,513.6041870117188
2025-10-03,781.9677124023438,305.5806579589844,515.20751953125
2025-10-06,788.69873046875,306.22442626953125,526.3811645507812
2025-10-07,781.6410522460938,304.74871826171875,521.8101196289062
2025-10-08,768.6343383789062,301.1236572265625,522.676513671875
2025-10-09,772.04931640625,302.6093444824219,520.2366943359375
2025-10-10,756.6074829101562,298.0137023925781,508.84405517578125
2025-10-13,778.8001708984375,305.0260314941406,511.9212646484375
2025-10-14,762.942626953125,299.19232177734375,511.4432067871094
2025-10-15,760.1412963867188,302.767822265625,511.3038330078125
2025-10-16,750.401123046875,295.6861572265625,509.4913330078125
2025-10-17,743.1553955078125,294.7155456542969,511.4532165527344
2025-10-20,755.5780639648438,299.4696350097656,514.6498413085938
2025-10-21,751.2821044921875,294.25,515.5162963867188
2025-10-22,737.0479125976562,291.29852294921875,518.3843383789062
2025-10-23,743.165283203125,291.72442626953125,518.404296875
2025-10-24,775.9295654296875,297.5679931640625,521.441650390625
2025-10-27,781.9776000976562,301.2425231933594,529.3189697265625
2025-10-28,784.0563354492188,302.44097900390625,539.8251953125
2025-10-29,775.1178588867188,302.5895690917969,539.3073120117188
2025-10-30,782.1458129882812,306.4819641113281,523.582763671875
2025-10-31,781.3638916015625,308.1459045410156,515.6656494140625
2025-11-03,777.5529174804688,306.3928527832031,514.888916015625
2025-11-04,782.80908203125,306.2937927246094,512.2001342773438
2025-11-05,785.046142578125,308.7005615234375,505.0597839355469
2025-11-06,779.592041015625,310.4239501953125,495.04144287109375
2025-11-07,778.3646240234375,311.20635986328125,494.7626037597656
2025-11-10,789.1144409179688,313.86077880859375,503.90460205078125
2025-11-11,802.0914916992188,312.6029052734375,506.573486328125
2025-11-12,830.4608154296875,317.34710693359375,509.0233154296875
2025-11-13,797.3302612304688,306.5216064453125,501.205810546875
2025-11-14,782.8882446289062,300.70770263671875,508.0672912597656
2025-11-17,767.6939697265625,297.4986572265625,505.388427734375
2025-11-18,768.4263916015625,296.5478515625,491.74517822265625
2025-11-19,778.0181274414062,300.3709411621094,485.102783203125
2025-11-20,765.852783203125,295.5277099609375,477.3404846191406
2025-11-21,766.1795043945312,295.1711120605469,471.04486083984375
2025-11-24,782.6903076171875,295.1513366699219,472.92059326171875
2025-11-25,794.1824951171875,300.103515625,475.90374755859375
2025-11-26,807.7337036132812,304.6991882324219,484.3943786621094
2025-11-28,817.6619262695312,310.0871887207031,490.88958740234375
2025-12-01,802.6359252929688,305.96697998046875,485.6315612792969
2025-12-02,810.9422607421875,304.9368896484375,488.8841552734375
2025-12-03,832.1904296875,309.1462707519531,476.64208984375
2025-12-04,833.4437866210938,313.07830810546875,479.7449951171875
2025-12-05,850.086181640625,312.0284729003906,482.0597229003906
2025-12-08,862.1527099609375,312.1968078613281,489.9018249511719
2025-12-09,871.990966796875,297.6373596191406,490.8995361328125
2025-12-10,884.5846557617188,307.1455383300781,477.4701843261719
2025-12-11,906.2606201171875,314.3460693359375,482.3690185546875
2025-12-12,883.3114013671875,315.47515869140625,477.4402770996094
2025-12-15,884.932861328125,316.9608459472656,473.73870849609375
2025-12-16,874.5474853515625,312.5335388183594,475.3051452636719
2025-12-17,867.76318359375,311.9690246582031,475.0357360839844
2025-12-18,871.71240234375,310.0079345703125,482.87786865234375
2025-12-19,888.8024291992188,314.17767333984375,484.8134460449219
2025-12-22,894.2935791015625,320.00146484375,483.81573486328125
2025-12-23,896.9893798828125,322.8143310546875,485.7413330078125
2025-12-24,906.0119018554688,326.02337646484375,486.90863037109375
2025-12-26,902.2914428710938,324.7754211425781,486.599365234375
2025-12-29,887.50927734375,320.6551818847656,485.9907531738281
2025-12-30,879.7898559570312,320.3283386230469,486.3699035644531
2025-12-31,874.3982543945312,319.1398010253906,482.5186767578125
2026-01-02,909.5532836914062,322.36865234375,471.8630065917969
2026-01-05,943.4747314453125,330.8468322753906,471.773193359375
2026-01-06,950.4678955078125,332.90625,477.4203186035156
2026-01-07,936.0935668945312,325.3250732421875,482.3690185546875
2026-01-08,929.9359741210938,328.11083984375,477.0212097167969
2026-01-09,934.064208984375,327.5138854980469,478.1885681152344
2026-01-12,944.5789184570312,322.8377990722656,476.09332275390625
2026-01-13,933.2386474609375,309.3169860839844,469.5981750488281
2026-01-14,927.7872924804688,306.30242919921875,458.3338928222656
2026-01-15,970.7511596679688,307.68536376953125,455.6200866699219
2026-01-16,956.9637451171875,310.8789978027344,458.8127746582031
2026-01-20,938.4312744140625,301.19854736328125,453.48492431640625
2026-01-21,948.0208129882812,300.50213623046875,443.0986328125
2026-01-22,949.6522216796875,302.0840148925781,450.1126403808594
2026-01-23,914.0695190429688,296.2041015625,464.888916015625
2026-01-26,926.9815063476562,299.5072021484375,469.20904541015625
2026-01-27,924.8527221679688,298.7809143066406,479.485595703125
2026-01-28,931.9056396484375,299.2385559082031,480.533203125
2026-01-29,935.1983032226562,304.8598327636719,432.5128173828125
2026-01-30,930.512939453125,304.33251953125,429.31011962890625
2026-02-02,941.3757934570312,306.5710754394531,422.4058837890625
2026-02-03,934.07421875,313.24688720703125,410.2735595703125
2026-02-04,908.5186767578125,315.654541015625,413.2467956542969
2026-02-05,885.7484741210938,308.5807800292969,392.7735290527344
2026-02-06,923.8878173828125,320.7584533691406,400.22650146484375
2026-02-09,938.679931640625,320.4599914550781,412.65814208984375
2026-02-10,944.0218505859375,316.659423828125,412.328857421875
2026-02-11,939.6448974609375,309.2374267578125,403.4491271972656
2026-02-12,899.8145141601562,301.09906005859375,400.9248962402344
2026-02-13,900.4014282226562,301.0094909667969,400.4060974121094
2026-02-17,911.2443237304688,305.5661926269531,395.95623779296875
2026-02-18,928.8417358398438,307.2077941894531,398.69000244140625
2026-02-19,911.8511962890625,306.48150634765625,398.4599914550781
2026-02-20,917.411865234375,309.20758056640625,397.2300109863281
2026-02-23,887.6386108398438,296.1543884277344,384.4700012207031
2026-02-24,897.5464477539062,295.7862243652344,389.0
2026-02-25,916.556396484375,301.75567626953125,400.6000061035156
2026-02-26,924.136474609375,304.5712890625,401.7200012207031
2026-02-27,855.0700073242188,298.7709655761719,392.739990234375
2026-03-02,861.7000122070312,296.044921875,398.54998779296875
2026-03-03,862.5800170898438,298.7311706542969,403.92999267578125
2026-03-04,867.25,297.8656311035156,405.20001220703125
2026-03-05,835.4600219726562,292.0553283691406,410.67999267578125
2026-03-06,821.4199829101562,288.0060729980469,408.9599914550781
2026-03-09,832.030029296875,288.44384765625,409.4100036621094
2026-03-10,833.8099975585938,287.2598876953125,405.760009765625
2026-03-11,823.760009765625,286.0560302734375,404.8800048828125
2026-03-12,787.52001953125,281.44964599609375,401.8599853515625
2026-03-13,782.2100219726562,281.996826171875,395.54998779296875
2026-03-16,794.77001953125,284.7029724121094,399.95001220703125
2026-03-17,807.0399780273438,285.42926025390625,399.4100036621094
2026-03-18,805.47998046875,286.27490234375,391.7900085449219
2026-03-19,809.5,286.5037536621094,389.0199890136719
2026-03-20,813.530029296875,285.1009216308594,381.8699951171875
2026-03-23,831.27001953125,288.4338684082031,383.0
2026-03-24,835.719970703125,290.91119384765625,372.739990234375
2026-03-25,841.8400268554688,293.91583251953125,371.0400085449219
2026-03-26,822.6400146484375,290.1749572753906,365.9700012207031
2026-03-27,802.8900146484375,281.3998718261719,356.7699890136719
2026-03-30,807.5999755859375,282.32513427734375,358.9599914550781
2026-03-31,845.989990234375,292.6622314453125,370.1700134277344
2026-04-01,860.2100219726562,293.87603759765625,369.3699951171875
2026-04-02,863.0399780273438,293.1000061035156,373.4599914550781
2026-04-06,866.0499877929688,295.45001220703125,372.8800048828125
2026-04-07,864.1500244140625,297.3999938964844,372.2900085449219
2026-04-08,905.75,307.9700012207031,374.3299865722656
2026-04-09,903.719970703125,310.3299865722656,373.07000732421875
2026-04-10,907.7999877929688,309.8699951171875,370.8699951171875
2026-04-13,890.7899780273438,313.67999267578125,384.3699951171875
2026-04-14,909.6300048828125,311.1199951171875,393.1099853515625
2026-04-15,899.489990234375,305.92999267578125,411.2200012207031
2026-04-16,900.0,309.95001220703125,420.260009765625
2026-04-17,925.9500122070312,310.2900085449219,422.7900085449219
2026-04-20,941.739990234375,316.989990234375,418.07000732421875
2026-04-21,926.5499877929688,313.0,424.1600036621094
2026-04-22,934.8400268554688,313.0199890136719,432.9200134277344
2026-04-23,931.2999877929688,311.69000244140625,415.75
2026-04-24,926.9099731445312,308.2799987792969,424.6199951171875
2026-04-27,937.8099975585938,311.6300048828125,424.82000732421875
2026-04-28,926.5499877929688,311.45001220703125,429.25
2026-04-29,905.5999755859375,309.25,424.4599914550781
2026-04-30,923.77001953125,313.2300109863281,407.7799987792969
2026-05-01,923.7100219726562,312.4700012207031,414.44000244140625
2026-05-04,903.27001953125,307.6499938964844,413.6199951171875
2026-05-05,918.8900146484375,309.3999938964844,411.3800048828125
2026-05-06,937.3499755859375,314.8999938964844,413.9599914550781
2026-05-07,925.8699951171875,306.2699890136719,420.7699890136719
